0.0, 400.0, 300.0
0.37, 766.0, 236.0
0.45, 758.0, 237.0
0.48, 752.0, 237.0
0.5, 748.0, 237.0
0.52, 741.0, 238.0
0.54, 739.0, 238.0
0.57, 736.0, 238.0
0.59, 731.0, 238.0
0.61, 726.0, 238.0
0.63, 719.0, 238.0
0.65, 710.0, 239.0
0.67, 702.0, 239.0
0.69, 694.0, 239.0
0.71, 680.0, 240.0
0.73, 670.0, 242.0
0.75, 655.0, 243.0
0.77, 645.0, 244.0
0.79, 627.0, 246.0
0.83, 617.0, 246.0
0.85, 613.0, 248.0
0.87, 604.0, 252.0
0.9, 577.0, 271.0
0.94, 547.0, 290.0
0.97, 526.0, 304.0
0.99, 489.0, 324.0
1.01, 454.0, 344.0
1.04, 426.0, 358.0
1.06, 406.0, 365.0
1.08, 375.0, 369.0
1.1, 331.0, 369.0
1.13, 313.0, 369.0
1.15, 294.0, 369.0
1.17, 270.0, 367.0
1.19, 251.0, 364.0
1.21, 217.0, 357.0
1.23, 186.0, 345.0
1.27, 183.0, 341.0
1.29, 182.0, 338.0
1.31, 182.0, 332.0
1.33, 185.0, 321.0
1.35, 210.0, 296.0
1.39, 226.0, 289.0
1.41, 244.0, 283.0
1.43, 290.0, 282.0
1.45, 360.0, 295.0
1.49, 409.0, 316.0
1.51, 499.0, 371.0
1.54, 548.0, 408.0
1.56, 610.0, 470.0
1.6, 633.0, 497.0
1.61, 653.0, 518.0
1.64, 680.0, 547.0
1.65, 706.0, 572.0
1.69, 712.0, 579.0
1.71, 715.0, 581.0
1.73, 720.0, 582.2
1.75, 723.0, 582.2
1.77, 727.0, 582.2
1.8, 729.0, 582.2
1.82, 735.0, 582.2
1.84, 746.0, 582.2
1.87, 752.0, 582.2
1.9, 752.0, 582.2
1.94, 752.0, 582.2
1.96, 752.0, 582.2
1.98, 752.0, 582.2
2.0, 752.0, 582.2
2.01, 752.0, 582.2
2.05, 752.0, 582.2
2.07, 752.0, 582.2
2.08, 752.0, 582.2
2.1, 752.0, 582.2
2.12, 752.0, 582.2
2.13, 752.0, 582.2
