0.0, 400.0, 300.0
0.193, 783.0, 280.0
0.258, 783.0, 280.0
0.275, 783.0, 280.0
0.292, 783.0, 280.0
0.309, 783.0, 280.0
0.326, 783.0, 280.0
0.342, 783.0, 280.0
0.359, 783.0, 280.0
0.376, 783.0, 280.0
0.392, 783.0, 280.0
0.409, 783.0, 280.0
0.426, 783.0, 280.0
0.443, 783.0, 280.0
0.459, 783.0, 280.0
0.476, 783.0, 280.0
0.493, 783.0, 280.0
0.511, 783.0, 280.0
0.527, 783.0, 280.0
0.544, 783.0, 280.0
0.561, 783.0, 280.0
0.577, 783.0, 280.0
0.594, 783.0, 280.0
0.611, 783.0, 280.0
0.627, 783.0, 280.0
0.644, 783.0, 280.0
0.661, 783.0, 280.0
0.678, 783.0, 280.0
0.695, 783.0, 280.0
0.712, 783.0, 280.0
0.729, 783.0, 280.0
0.745, 783.0, 280.0
0.763, 783.0, 280.0
0.779, 783.0, 280.0
0.796, 783.0, 280.0
0.813, 783.0, 280.0
0.829, 783.0, 280.0
0.846, 783.0, 280.0
0.863, 783.0, 280.0
0.88, 783.0, 280.0
0.897, 783.0, 280.0
0.913, 783.0, 280.0
0.93, 781.0, 280.0
0.954, 780.0, 280.0
0.977, 779.0, 280.0
0.994, 778.0, 280.0
1.011, 777.0, 280.0
1.032, 775.0, 280.0
1.056, 775.0, 280.0
1.073, 774.0, 280.0
1.094, 773.0, 280.0
1.115, 773.0, 280.0
1.131, 771.0, 280.0
1.151, 771.0, 280.0
1.167, 771.0, 280.0
1.184, 770.0, 280.0
1.202, 769.0, 280.0
1.219, 769.0, 280.0
1.236, 769.0, 280.0
1.253, 768.0, 280.0
1.27, 767.0, 280.0
1.286, 767.0, 280.0
1.303, 766.0, 280.0
1.32, 766.0, 280.0
1.337, 766.0, 280.0
1.354, 766.0, 280.0
1.371, 766.0, 280.0
1.387, 766.0, 280.0
1.405, 766.0, 280.0
1.421, 766.0, 280.0
1.438, 766.0, 280.0
1.455, 766.0, 280.0
1.471, 766.0, 280.0
1.488, 766.0, 280.0
1.505, 766.0, 280.0
1.522, 766.0, 280.0
1.538, 766.0, 280.0
1.555, 766.0, 280.0
1.572, 766.0, 280.0
1.589, 766.0, 280.0
1.605, 766.0, 280.0
1.622, 766.0, 280.0
1.639, 766.0, 280.0
1.656, 766.0, 280.0
1.673, 766.0, 280.0
1.689, 766.0, 280.0
