0.0, 400.0, 300.0
0.19, 400.0, 300.0
0.254, 400.0, 300.0
0.271, 400.0, 300.0
0.288, 400.0, 300.0
0.304, 400.0, 300.0
0.321, 400.0, 300.0
0.338, 400.0, 300.0
0.355, 400.0, 300.0
0.372, 400.0, 300.0
0.389, 400.0, 300.0
0.405, 400.0, 300.0
0.422, 400.0, 300.0
0.439, 400.0, 300.0
0.455, 400.0, 300.0
0.472, 400.0, 300.0
0.489, 400.0, 300.0
0.505, 400.0, 300.0
0.522, 400.0, 300.0
0.539, 400.0, 300.0
0.555, 400.0, 300.0
0.572, 400.0, 300.0
0.589, 400.0, 300.0
0.607, 400.0, 300.0
0.624, 400.0, 300.0
0.641, 400.0, 300.0
0.658, 400.0, 300.0
0.674, 400.0, 300.0
0.691, 400.0, 300.0
0.708, 400.0, 300.0
0.726, 400.0, 300.0
0.742, 400.0, 300.0
0.759, 400.0, 300.0
0.776, 400.0, 300.0
0.794, 400.0, 300.0
0.81, 400.0, 300.0
0.828, 400.0, 300.0
0.844, 400.0, 300.0
0.861, 400.0, 300.0
0.879, 400.0, 300.0
0.895, 400.0, 300.0
0.912, 400.0, 300.0
0.929, 400.0, 300.0
0.946, 400.0, 300.0
0.963, 400.0, 300.0
0.979, 400.0, 300.0
0.996, 400.0, 300.0
1.013, 400.0, 300.0
1.03, 400.0, 300.0
1.047, 400.0, 300.0
1.064, 400.0, 300.0
1.08, 400.0, 300.0
1.097, 400.0, 300.0
1.114, 400.0, 300.0
1.13, 400.0, 300.0
1.147, 400.0, 300.0
1.164, 400.0, 300.0
1.181, 400.0, 300.0
1.198, 400.0, 300.0
1.214, 400.0, 300.0
1.231, 400.0, 300.0
1.248, 400.0, 300.0
1.264, 400.0, 300.0
1.281, 405.0, 300.0
1.299, 410.0, 300.0
1.324, 415.0, 300.0
1.34, 420.0, 300.0
1.357, 425.0, 300.0
1.374, 430.0, 300.0
1.394, 435.0, 300.0
1.411, 440.0, 300.0
1.431, 445.0, 300.0
1.447, 450.0, 300.0
1.464, 455.0, 300.0
1.482, 460.0, 300.0
1.498, 465.0, 300.0
1.515, 470.0, 300.0
1.532, 475.0, 300.0
1.549, 480.0, 300.0
1.565, 485.0, 300.0
1.582, 490.0, 305.0
1.603, 490.0, 310.0
1.619, 490.0, 315.0
1.636, 490.0, 320.0
1.658, 490.0, 325.0
1.674, 490.0, 330.0
1.691, 490.0, 335.0
1.708, 490.0, 340.0
1.725, 490.0, 345.0
1.745, 490.0, 350.0
1.762, 485.0, 355.0
1.779, 480.0, 360.0
1.796, 475.0, 365.0
1.812, 470.0, 370.0
1.829, 465.0, 375.0
1.846, 460.0, 380.0
1.862, 455.0, 385.0
1.879, 450.0, 390.0
1.896, 445.0, 395.0
1.919, 440.0, 395.0
1.936, 435.0, 395.0
1.953, 430.0, 395.0
1.97, 425.0, 395.0
1.986, 420.0, 395.0
2.003, 415.0, 395.0
2.028, 410.0, 395.0
2.045, 405.0, 395.0
