0.0, 400.0, 300.0
0.051, 400.0, 300.0
0.085, 400.0, 300.0
0.105, 400.0, 300.0
0.124, 400.0, 300.0
0.146, 400.0, 300.0
0.165, 400.0, 300.0
0.192, 400.0, 300.0
0.217, 400.0, 300.0
0.244, 400.0, 300.0
0.269, 400.0, 300.0
0.299, 400.0, 300.0
0.321, 400.0, 300.0
0.349, 400.0, 300.0
0.374, 400.0, 300.0
0.404, 400.0, 300.0
0.427, 400.0, 300.0
0.455, 400.0, 300.0
0.479, 400.0, 300.0
0.5, 400.0, 300.0
0.529, 400.0, 300.0
0.55, 400.0, 300.0
0.577, 400.0, 300.0
0.594, 400.0, 300.0
0.611, 400.0, 300.0
0.636, 400.0, 300.0
0.665, 405.0, 300.0
0.685, 410.0, 300.0
0.733, 415.0, 300.0
0.781, 420.0, 300.0
0.805, 425.0, 300.0
0.828, 430.0, 300.0
0.855, 435.0, 300.0
0.88, 440.0, 300.0
0.909, 445.0, 300.0
0.96, 450.0, 300.0
0.984, 455.0, 300.0
1.019, 460.0, 300.0
1.046, 465.0, 300.0
1.066, 470.0, 300.0
1.087, 475.0, 300.0
1.107, 480.0, 300.0
1.147, 485.0, 300.0
1.2, 490.0, 300.0
1.253, 495.0, 300.0
1.279, 500.0, 300.0
1.333, 505.0, 300.0
1.388, 510.0, 300.0
1.442, 515.0, 300.0
1.495, 520.0, 300.0
1.543, 525.0, 300.0
1.579, 530.0, 300.0
1.598, 535.0, 300.0
1.624, 540.0, 300.0
1.669, 545.0, 300.0
1.691, 550.0, 300.0
1.711, 555.0, 300.0
1.73, 560.0, 300.0
1.763, 565.0, 300.0
1.782, 570.0, 300.0
1.802, 575.0, 300.0
1.821, 580.0, 295.0
1.869, 585.0, 290.0
1.916, 590.0, 285.0
1.964, 595.0, 280.0
1.999, 600.0, 275.0
2.027, 605.0, 270.0
2.06, 610.0, 265.0
2.092, 610.0, 260.0
2.117, 610.0, 255.0
2.161, 610.0, 250.0
2.211, 605.0, 245.0
2.244, 600.0, 240.0
2.278, 595.0, 235.0
2.328, 590.0, 230.0
2.36, 585.0, 225.0
2.384, 580.0, 225.0
2.417, 575.0, 225.0
2.443, 570.0, 225.0
2.479, 565.0, 225.0
2.514, 560.0, 225.0
2.562, 555.0, 225.0
2.597, 550.0, 225.0
2.616, 545.0, 225.0
2.635, 540.0, 225.0
2.655, 535.0, 225.0
2.675, 530.0, 225.0
2.694, 525.0, 225.0
2.714, 525.0, 225.0
2.734, 525.0, 225.0
2.758, 530.0, 225.0
2.778, 535.0, 225.0
2.799, 540.0, 225.0
2.816, 545.0, 225.0
2.833, 550.0, 225.0
2.85, 555.0, 225.0
2.866, 560.0, 225.0
2.886, 565.0, 225.0
2.916, 570.0, 225.0
2.935, 575.0, 225.0
2.953, 580.0, 225.0
2.971, 585.0, 225.0
2.989, 590.0, 225.0
3.009, 595.0, 225.0
3.044, 600.0, 225.0
3.08, 605.0, 225.0
3.126, 610.0, 225.0
3.149, 615.0, 225.0
3.168, 620.0, 225.0
3.189, 625.0, 225.0
3.209, 630.0, 225.0
3.233, 635.0, 225.0
3.255, 640.0, 225.0
3.28, 645.0, 225.0
3.314, 650.0, 225.0
3.34, 655.0, 225.0
3.388, 660.0, 225.0
3.437, 665.0, 225.0
3.465, 670.0, 220.0
3.499, 675.0, 215.0
3.544, 680.0, 210.0
3.579, 680.0, 205.0
3.609, 680.0, 200.0
3.634, 680.0, 195.0
3.653, 680.0, 190.0
3.687, 680.0, 185.0
3.72, 680.0, 180.0
3.74, 675.0, 175.0
3.762, 670.0, 170.0
3.795, 665.0, 165.0
3.818, 660.0, 160.0
3.841, 655.0, 155.0
3.861, 650.0, 150.0
3.884, 645.0, 150.0
3.908, 640.0, 150.0
3.935, 635.0, 150.0
3.97, 630.0, 150.0
3.999, 625.0, 150.0
4.029, 620.0, 150.0
4.077, 615.0, 150.0
4.11, 610.0, 150.0
4.142, 605.0, 150.0
4.17, 600.0, 150.0
4.2, 595.0, 150.0
4.224, 590.0, 150.0
4.247, 585.0, 150.0
4.266, 580.0, 150.0
4.286, 575.0, 150.0
4.314, 570.0, 150.0
4.344, 565.0, 150.0
4.374, 560.0, 155.0
4.424, 555.0, 160.0
4.471, 550.0, 165.0
4.505, 550.0, 170.0
4.53, 550.0, 175.0
4.553, 555.0, 180.0
4.588, 560.0, 180.0
4.618, 565.0, 180.0
4.667, 570.0, 180.0
4.701, 575.0, 180.0
4.723, 580.0, 180.0
4.755, 585.0, 180.0
4.774, 590.0, 180.0
4.798, 595.0, 180.0
4.831, 600.0, 180.0
4.853, 605.0, 180.0
4.885, 610.0, 180.0
4.917, 615.0, 180.0
4.95, 620.0, 180.0
4.972, 625.0, 180.0
4.991, 630.0, 180.0
5.015, 635.0, 180.0
5.038, 640.0, 180.0
5.061, 645.0, 180.0
5.08, 650.0, 180.0
5.1, 655.0, 180.0
5.126, 660.0, 180.0
5.152, 665.0, 180.0
5.179, 670.0, 180.0
5.201, 675.0, 180.0
5.224, 680.0, 180.0
5.254, 685.0, 180.0
5.271, 690.0, 180.0
5.301, 695.0, 180.0
5.331, 700.0, 175.0
5.362, 705.0, 170.0
5.396, 710.0, 165.0
5.429, 710.0, 160.0
5.477, 710.0, 155.0
5.512, 710.0, 150.0
5.54, 705.0, 145.0
5.567, 700.0, 140.0
5.587, 695.0, 135.0
5.61, 690.0, 130.0
5.633, 685.0, 125.0
5.652, 680.0, 125.0
5.672, 675.0, 125.0
5.692, 670.0, 125.0
5.711, 665.0, 125.0
5.73, 660.0, 125.0
5.75, 655.0, 125.0
5.769, 650.0, 125.0
5.788, 645.0, 125.0
5.807, 640.0, 130.0
5.826, 635.0, 135.0
5.845, 630.0, 140.0
5.865, 625.0, 145.0
5.884, 620.0, 150.0
5.903, 615.0, 155.0
5.922, 610.0, 160.0
5.962, 605.0, 165.0
5.983, 600.0, 170.0
6.003, 595.0, 175.0
6.022, 590.0, 180.0
6.041, 585.0, 185.0
6.06, 580.0, 190.0
6.104, 575.0, 195.0
6.125, 570.0, 200.0
6.145, 565.0, 205.0
6.165, 560.0, 210.0
6.184, 555.0, 215.0
6.204, 550.0, 220.0
6.224, 545.0, 225.0
6.243, 540.0, 230.0
6.265, 535.0, 235.0
6.314, 530.0, 240.0
6.337, 525.0, 245.0
6.361, 520.0, 250.0
6.385, 515.0, 255.0
6.41, 510.0, 260.0
6.439, 505.0, 265.0
6.477, 500.0, 270.0
6.514, 495.0, 275.0
6.551, 490.0, 280.0
6.587, 485.0, 285.0
6.623, 480.0, 290.0
6.661, 475.0, 295.0
6.7, 470.0, 300.0
6.722, 465.0, 305.0
6.744, 460.0, 310.0
6.798, 455.0, 315.0
6.854, 450.0, 320.0
6.9, 445.0, 325.0
6.923, 440.0, 330.0
6.948, 435.0, 335.0
6.971, 430.0, 340.0
6.991, 425.0, 345.0
7.011, 420.0, 350.0
7.035, 415.0, 355.0
7.058, 410.0, 360.0
7.082, 405.0, 365.0
7.102, 400.0, 370.0
7.149, 395.0, 375.0
7.183, 390.0, 380.0
7.207, 385.0, 385.0
7.265, 380.0, 390.0
7.339, 375.0, 395.0
7.399, 375.0, 395.0
7.496, 375.0, 395.0
7.522, 375.0, 395.0
7.545, 375.0, 395.0
7.569, 375.0, 395.0
7.596, 375.0, 395.0
7.616, 375.0, 390.0
7.637, 370.0, 385.0
7.693, 365.0, 380.0
7.731, 360.0, 375.0
7.764, 355.0, 370.0
7.8, 350.0, 365.0
7.82, 345.0, 360.0
7.865, 340.0, 355.0
7.892, 335.0, 350.0
7.921, 330.0, 345.0
7.957, 325.0, 340.0
7.981, 320.0, 335.0
